cas,chem_name,group,latin_name,strain,test_type,test_statistic,duration_h,effect_value
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.88
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.883
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.914
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0576
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0625
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.065
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0671
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0671
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.018
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0212
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0215
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0253
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0262
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0264
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0265
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0269
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0294
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0303
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0319
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0334
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0345
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0359
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0366
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.037
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0373
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0405
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0419
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0421
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0446
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0473
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0475
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0479
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0486
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.054
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0684
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.073
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0737
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0752
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0784
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.0815
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.083
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.0831
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0882
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0889
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.09
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0912
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.0918
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.0937
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0977
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.0983
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.0985
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.0986
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.104
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.108
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.114
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.122
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.124
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.124
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.125
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.132
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.136
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.141
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.144
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.145
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.145
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.145
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.154
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.162
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.172
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.18
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.181
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.187
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.213
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.219
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.252
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.255
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.284
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.285
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.292
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.292
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.301
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.312
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.314
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.321
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,0.327
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.339
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.345
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.362
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.365
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.395
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.399
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.4
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,C,EC10,72,0.425
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.483
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.506
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.508
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.584
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.596
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.601
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.669
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,0.742
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,1.04
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,1.12
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,1.19
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,1.24
7718549,Nickel chloride,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,1.63
7718549,Nickel chloride,INVERT,Dreissena polymorpha,NA,A,EC50,96,1.126
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,96,24
7718549,Nickel chloride,FISH,Pimephales promelas,NA,A,LC50,96,4
7718549,Nickel chloride,FISH,Cyprinus carpio,NA,A,LC50,96,14.8
7718549,Nickel chloride,FISH,Cyprinus carpio,NA,A,LC50,96,43.7
7718549,Nickel chloride,FISH,Cyprinus carpio,NA,A,LC50,96,48
7718549,Nickel chloride,FISH,Cyprinus carpio,NA,A,LC50,96,6.9
7718549,Nickel chloride,FISH,Cyprinus carpio,NA,A,LC50,96,7.94
7718549,Nickel chloride,INVERT,Monhystera disjuncta,NA,A,EC50,96,15
7718549,Nickel chloride,INVERT,Caenorhabditis elegans,NA,A,LC50,96,1
7718549,Nickel chloride,ALGAE,Chlorella pyrenoidosa,NA,C,NOEC,336,4
7718549,Nickel chloride,INVERT,Moina macrocopa,NA,A,LC50,24,23.6
7718549,Nickel chloride,INVERT,Moina macrocopa,NA,A,LC50,48,6.48
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,EC50,48,7.59
7718549,Nickel chloride,INVERT,Daphnia magna,NA,A,EC50,24,10.9
1910425,Paraquat,FISH,Rasbora heteromorpha,NA,A,LC50,48,17
1910425,Paraquat,FISH,Rasbora heteromorpha,NA,A,LC50,48,200
1910425,Paraquat,FISH,Rasbora heteromorpha,NA,A,LC50,48,23
1910425,Paraquat,FISH,Rasbora heteromorpha,NA,A,LC50,48,32
1910425,Paraquat,FISH,Rasbora heteromorpha,NA,A,LC50,48,46
1910425,Paraquat,FISH,Rasbora heteromorpha,NA,A,LC50,48,570
1910425,Paraquat,ALGAE,Oscillatoria chalybea,NA,A,IC50,96,0.0129
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,A,IC50,96,0.229
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,96,0.114
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,A,EC50,96,0.559
1910425,Paraquat,FISH,Tilapia hornorum,NA,A,LC50,96,31.5
1910425,Paraquat,FISH,Cyprinus carpio,NA,A,LC50,96,269
1910425,Paraquat,FISH,Cyprinus carpio,NA,A,LC50,48,269
1910425,Paraquat,FISH,Oreochromis niloticus,NA,A,LC50,96,11.8
1910425,Paraquat,INVERT,Daphnia magna,NA,A,LC50,48,11.3
1910425,Paraquat,ALGAE,Scenedesmus dimorphus,NA,A,EC50,96,0.043
1910425,Paraquat,FISH,Danio rerio,NA,A,LC50,96,40
1910425,Paraquat,INVERT,Daphnia pulex,NA,A,LC50,48,1.3
1910425,Paraquat,INVERT,Daphnia magna,NA,A,LC50,48,2.8
1910425,Paraquat,INVERT,Daphnia pulex,NA,A,LC50,24,4
1910425,Paraquat,INVERT,Daphnia magna,NA,A,LC50,24,6.1
1910425,Paraquat,INVERT,Daphnia magna,NA,A,LC50,24,7.1
1910425,Paraquat,INVERT,Daphnia pulex,NA,A,LC50,24,7.4
1910425,Paraquat,FISH,Danio rerio,NA,A,LC50,72,43
1910425,Paraquat,INVERT,Daphnia pulex,NA,A,LC50,48,2.4
1910425,Paraquat,INVERT,Daphnia magna,NA,A,LC50,48,3.7
1910425,Paraquat,ALGAE,Chlorella vulgaris,NA,C,NOEC,96,0.02
1910425,Paraquat,ALGAE,Chlorella vulgaris,NA,C,MATC,96,0.03
1910425,Paraquat,ALGAE,Scenedesmus acutus,NA,C,MATC,96,0.03
1910425,Paraquat,ALGAE,Scenedesmus quadricauda,NA,C,NOEC,96,0.05
1910425,Paraquat,ALGAE,Scenedesmus quadricauda,NA,C,MATC,96,0.07
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,96,0.1
1910425,Paraquat,ALGAE,Chlorella vulgaris,NA,A,EC50,96,0.14
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,C,MATC,96,0.14
1910425,Paraquat,ALGAE,Scenedesmus quadricauda,NA,A,EC50,96,0.22
1910425,Paraquat,ALGAE,Scenedesmus quadricauda,NA,C,NOEC,96,0.4
1910425,Paraquat,ALGAE,Scenedesmus quadricauda,NA,C,MATC,96,0.56
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,A,EC50,96,0.67
1910425,Paraquat,ALGAE,Scenedesmus quadricauda,NA,A,EC50,96,1.3
1910425,Paraquat,ALGAE,Scenedesmus quadricauda,NA,A,EC50,72,0.19
1910425,Paraquat,ALGAE,Scenedesmus quadricauda,NA,A,EC50,48,0.21
1910425,Paraquat,ALGAE,Scenedesmus quadricauda,NA,A,EC50,24,0.87
1910425,Paraquat,ALGAE,Chlorella vulgaris,NA,A,EC50,96,0.0386
1910425,Paraquat,ALGAE,Chlamydomonas moewusii,NA,A,EC50,96,0.072
1910425,Paraquat,ALGAE,Scenedesmus dimorphus,NA,A,EC50,96,0.0398
1910425,Paraquat,ALGAE,Scenedesmus dimorphus,NA,A,EC50,96,0.0739
1910425,Paraquat,ALGAE,Scenedesmus quadricauda,NA,A,EC50,96,0.0816
1910425,Paraquat,ALGAE,Ankistrodesmus falcatus,NA,A,EC50,96,0.0933
1910425,Paraquat,ALGAE,Ankistrodesmus falcatus,NA,A,EC50,96,0.114
1910425,Paraquat,ALGAE,Scenedesmus quadricauda,NA,A,EC50,96,0.132
1910425,Paraquat,INVERT,Daphnia magna,NA,A,EC50,48,11
1910425,Paraquat,INVERT,Daphnia magna,NA,A,EC50,26.4,11
1910425,Paraquat,FISH,Lepomis macrochirus,NA,A,LC50,96,100
1910425,Paraquat,FISH,Lepomis macrochirus,NA,A,LC50,48,100
1910425,Paraquat,FISH,Apareiodon affinis,NA,A,LC50,72,6700
1910425,Paraquat,FISH,Apareiodon affinis,NA,A,LC50,48,7170
1910425,Paraquat,FISH,Bryconamericus boops,NA,A,LC50,96,20.21
1910425,Paraquat,FISH,Cnesterodon decemmaculatus,NA,A,LC50,96,9.41
1910425,Paraquat,FISH,Cnesterodon decemmaculatus,NA,A,LC50,96,52.5
1910425,Paraquat,FISH,Cnesterodon decemmaculatus,NA,A,LC50,96,67.4
1910425,Paraquat,FISH,Bryconamericus iheringii,NA,A,LC50,96,20.2
1910425,Paraquat,FISH,Bryconamericus iheringii,NA,A,LC50,72,22.1
1910425,Paraquat,FISH,Bryconamericus iheringii,NA,A,LC50,48,24.2
1910425,Paraquat,FISH,Cnesterodon decemmaculatus,NA,A,LC50,72,12.4
1910425,Paraquat,FISH,Cnesterodon decemmaculatus,NA,A,LC50,48,17.1
1910425,Paraquat,INVERT,Daphnia sp,NA,A,EC50,48,1.2
1910425,Paraquat,INVERT,Daphnia pulex,NA,A,EC50,48,4
1910425,Paraquat,INVERT,Pteronarcys californica,NA,A,EC50,96,100
1910425,Paraquat,INVERT,Gammarus fasciatus,NA,A,EC50,96,11
1910425,Paraquat,INVERT,Simocephalus serrulatus,NA,A,EC50,48,3.7
1910425,Paraquat,FISH,Ictalurus punctatus,NA,A,EC50,96,100
1910425,Paraquat,FISH,Lepomis macrochirus,NA,A,EC50,96,13
1910425,Paraquat,FISH,Oncorhynchus mykiss,NA,A,EC50,96,15
1910425,Paraquat,INVERT,Penaeus aztecus,NA,A,EC50,48,1
1910425,Paraquat,FISH,Fundulus similis,NA,A,EC50,96,1
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,96,0.08
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,A,EC50,96,0.32
1910425,Paraquat,ALGAE,Skeletonema costatum,NA,C,NOEC,96,0.22
1910425,Paraquat,ALGAE,Anabaena flos-aquae,NA,C,NOEC,120,0.0032
1910425,Paraquat,ALGAE,Navicula pelliculosa,NA,C,NOEC,96,2.2e-4
1910425,Paraquat,ALGAE,Navicula pelliculosa,NA,A,EC50,96,5.5e-4
1910425,Paraquat,FISH,Oncorhynchus mykiss,NA,A,EC50,96,29
1910425,Paraquat,FISH,Lepomis macrochirus,NA,A,EC50,96,156
1910425,Paraquat,FISH,Oncorhynchus mykiss,NA,A,EC50,96,38.68
1910425,Paraquat,INVERT,Daphnia sp,NA,A,EC50,48,8
1910425,Paraquat,ALGAE,Chlamydomonas moewusii,NA,C,NOEL,24,0.0129
1910425,Paraquat,ALGAE,Chlamydomonas moewusii,NA,A,EC50,48,0.0283
1910425,Paraquat,ALGAE,Chlamydomonas moewusii,NA,A,EC50,48,0.0386
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,A,IC50,72,0.102
1910425,Paraquat,ALGAE,Chlamydomonas reinhardtii,NA,A,EC50,24,0.018
1910425,Paraquat,ALGAE,Chlamydomonas reinhardtii,NA,A,EC50,24,0.0257
1910425,Paraquat,ALGAE,Chlamydomonas reinhardtii,NA,A,EC50,24,0.0309
1910425,Paraquat,ALGAE,Chlamydomonas reinhardtii,NA,A,EC50,24,0.0489
1910425,Paraquat,ALGAE,Chlamydomonas reinhardtii,NA,A,EC50,24,0.0643
1910425,Paraquat,ALGAE,Chlamydomonas reinhardtii,NA,A,EC50,24,0.0669
1910425,Paraquat,ALGAE,Chlamydomonas reinhardtii,NA,A,EC50,24,0.0797
1910425,Paraquat,ALGAE,Chlamydomonas reinhardtii,NA,A,EC50,24,0.0823
1910425,Paraquat,ALGAE,Chlamydomonas reinhardtii,NA,A,EC50,24,0.0926
1910425,Paraquat,ALGAE,Chlamydomonas reinhardtii,NA,A,EC50,24,0.139
1910425,Paraquat,ALGAE,Anabaena flos-aquae,NA,A,EC50,120,0.015
1910425,Paraquat,ALGAE,Anabaena flos-aquae,NA,C,NOEL,120,0.0032
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,C,NOEL,96,0.08
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,A,EC50,96,0.32
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,96,0.114
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,A,EC50,96,0.559
1910425,Paraquat,FISH,Oreochromis niloticus,NA,C,NOEL,1080,0.5
1910425,Paraquat,INVERT,Daphnia magna,NA,C,NOEC,504,0.01
1910425,Paraquat,INVERT,Daphnia magna,NA,A,EC50,24,1.13
1910425,Paraquat,ALGAE,Scenedesmus dimorphus,NA,A,EC50,96,0.029
1910425,Paraquat,ALGAE,Scenedesmus quadricauda,NA,A,EC50,96,0.0545
1910425,Paraquat,ALGAE,Ankistrodesmus falcatus,NA,A,EC50,72,0.0613
1910425,Paraquat,ALGAE,Scenedesmus acutus,NA,C,NOEC,96,0.02
1910425,Paraquat,ALGAE,Scenedesmus acutus,NA,A,EC50,96,0.047
1910425,Paraquat,ALGAE,Scenedesmus acutus,NA,A,EC50,72,0.058
1910425,Paraquat,ALGAE,Scenedesmus acutus,NA,A,EC50,48,0.43
1910425,Paraquat,ALGAE,Scenedesmus acutus,NA,A,EC50,24,1.95
1910425,Paraquat,ALGAE,Chlamydomonas moewusii,NA,A,IC50,168,0.257
1910425,Paraquat,ALGAE,Chlamydomonas moewusii,NA,C,NOEC,168,1.93
1910425,Paraquat,AMPHIB,Rana pipiens,NA,A,LC50,96,0.5
1910425,Paraquat,AMPHIB,Xenopus laevis,NA,A,LC50,96,8.1
1910425,Paraquat,FISH,Tilapia mossambica,NA,A,LC50,96,10
1910425,Paraquat,FISH,Cyprinus carpio,NA,A,LC50,96,15
1910425,Paraquat,FISH,Oreochromis niloticus,NA,A,LC50,96,10
1910425,Paraquat,FISH,Oreochromis niloticus,NA,A,LC50,48,11
1910425,Paraquat,FISH,Cyprinus carpio,NA,A,LC50,48,15
1910425,Paraquat,FISH,Oncorhynchus kisutch,NA,A,LC50,96,76
1910425,Paraquat,INVERT,Daphnia pulex,NA,A,EC50,48,4
1910425,Paraquat,FISH,Lepomis macrochirus,NA,A,LC50,96,13
1910425,Paraquat,FISH,Oncorhynchus mykiss,NA,A,LC50,96,15
1910425,Paraquat,INVERT,Simocephalus serrulatus,NA,A,EC50,48,3.7
1910425,Paraquat,AMPHIB,Bufo bufo,NA,A,LC50,96,2.5
1910425,Paraquat,INVERT,Daphnia magna,NA,A,EC50,24,1.13
1910425,Paraquat,ALGAE,Scenedesmus acutus,NA,C,NOEC,96,0.02
1910425,Paraquat,ALGAE,Scenedesmus acutus,NA,A,EC50,96,0.047
1910425,Paraquat,ALGAE,Chlorella vulgaris,NA,C,NOEC,96,0.02
1910425,Paraquat,ALGAE,Scenedesmus quadricauda,NA,C,NOEC,96,0.05
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,96,0.1
1910425,Paraquat,ALGAE,Chlorella vulgaris,NA,A,EC50,96,0.14
1910425,Paraquat,ALGAE,Scenedesmus quadricauda,NA,A,EC50,96,0.22
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,A,EC50,96,0.67
1910425,Paraquat,INVERT,Gammarus lacustris,NA,A,LC50,48,11
1910425,Paraquat,AMPHIB,Bufo woodhousei,NA,A,LC50,96,25
1910425,Paraquat,AMPHIB,Pseudacris triseriata,NA,A,LC50,96,28
1910425,Paraquat,FISH,Tilapia mossambica,NA,A,LC50,96,14.32
1910425,Paraquat,FISH,Oreochromis mossambicus,NA,A,LC50,48,14.3
1910425,Paraquat,FISH,Oreochromis mossambicus,NA,A,LC50,48,17
1910425,Paraquat,FISH,Ctenopharyngodon idella,NA,A,LC50,96,66
1910425,Paraquat,FISH,Ctenopharyngodon idella,NA,A,LC50,48,106
1910425,Paraquat,FISH,Plecostomus commersoni,NA,A,LC50,48,5.2
1910425,Paraquat,FISH,Plecostomus commersoni,NA,A,LC50,60,5.2
1910425,Paraquat,FISH,Oncorhynchus mykiss,NA,A,LC50,96,29
1910425,Paraquat,INVERT,Daphnia sp,NA,A,EC50,48,8
1910425,Paraquat,FISH,Lepomis macrochirus,NA,A,LC50,96,156
1910425,Paraquat,FISH,Oncorhynchus mykiss,NA,A,LC50,96,38.7
1910425,Paraquat,INVERT,Daphnia magna,NA,A,EC50,48,1.25
1910425,Paraquat,ALGAE,Ankistrodesmus falcatus,NA,A,EC50,96,0.114
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,A,IC50,96,0.0129
1910425,Paraquat,ALGAE,Oscillatoria chalybea,NA,A,IC50,96,0.0132
1910425,Paraquat,ALGAE,Oscillatoria chalybea,NA,A,IC50,96,0.014
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,A,IC50,96,0.012
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,A,IC50,96,0.252
1910425,Paraquat,ALGAE,Oscillatoria chalybea,NA,A,IC50,96,0.263
1910425,Paraquat,ALGAE,Raphidocelis subcapitata,NA,A,IC50,96,0.263
1910425,Paraquat,ALGAE,Oscillatoria chalybea,NA,A,IC50,96,0.271
1910425,Paraquat,FISH,Salmo trutta,NA,A,LC50,96,82
1910425,Paraquat,FISH,Salmo trutta,NA,A,LC50,48,82
1910425,Paraquat,INVERT,Daphnia magna,NA,A,EC50,48,4.55
1910425,Paraquat,INVERT,Daphnia magna,NA,A,EC50,24,16.47
1910425,Paraquat,INVERT,Daphnia spinulata,NA,A,EC50,48,2.57
1910425,Paraquat,INVERT,Daphnia spinulata,NA,A,EC50,24,9.91
1910425,Paraquat,FISH,Oncorhynchus kisutch,NA,A,LC50,96,76
114261,Propoxur,FISH,Poecilia reticulata,NA,A,LC50,96,2
114261,Propoxur,INVERT,Daphnia magna,NA,A,LC50,48,1.26
114261,Propoxur,FISH,Poecilia reticulata,NA,A,LC50,96,1.4
114261,Propoxur,FISH,Poecilia reticulata,NA,A,LC50,48,2
114261,Propoxur,INVERT,Daphnia magna,NA,A,LC50,24,4.47
114261,Propoxur,INVERT,Daphnia magna,NA,A,EC50,48,0.0272
114261,Propoxur,INVERT,Lumbriculus variegatus,NA,A,LC50,96,146
114261,Propoxur,FISH,Pimephales promelas,NA,C,NOEC,768,0.665
114261,Propoxur,FISH,Pimephales promelas,NA,A,LC50,96,8.8
114261,Propoxur,FISH,Pimephales promelas,NA,C,NOEC,696,0.665
114261,Propoxur,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,72,3.13
114261,Propoxur,ALGAE,Raphidocelis subcapitata,NA,A,EC50,72,9.95
114261,Propoxur,FISH,Poecilia reticulata,NA,A,LC50,96,1.4
114261,Propoxur,INVERT,Anopheles stephensi,NA,A,LC50,48,0.146
114261,Propoxur,FISH,Salmo salar,NA,A,LC50,96,11.2
114261,Propoxur,FISH,Salvelinus fontinalis,NA,A,LC50,96,6
114261,Propoxur,FISH,Salvelinus fontinalis,NA,A,EC50,96,3.55
114261,Propoxur,FISH,Oncorhynchus mykiss,NA,A,EC50,96,92
114261,Propoxur,FISH,Oncorhynchus mykiss,NA,A,EC50,96,17.3
114261,Propoxur,FISH,Oncorhynchus mykiss,NA,A,EC50,96,3.7
114261,Propoxur,FISH,Lepomis macrochirus,NA,A,EC50,96,6.2
114261,Propoxur,INVERT,Daphnia magna,NA,A,EC50,48,0.011
114261,Propoxur,FISH,Cyprinodon variegatus,NA,A,EC50,96,1
114261,Propoxur,INVERT,Daphnia magna,NA,C,NOEC,504,0.023
114261,Propoxur,FISH,Ictalurus punctatus,NA,A,EC50,96,1.3
114261,Propoxur,FISH,Oncorhynchus mykiss,NA,A,EC50,96,4
114261,Propoxur,FISH,Lepomis macrochirus,NA,A,EC50,96,6.6
114261,Propoxur,FISH,Lepomis macrochirus,NA,A,EC50,96,180
114261,Propoxur,FISH,Lepomis macrochirus,NA,A,EC50,96,6.1
114261,Propoxur,FISH,Lepomis macrochirus,NA,A,EC50,96,9
114261,Propoxur,ALGAE,Chlorella vulgaris,NA,C,NOEC,96,0.2
114261,Propoxur,ALGAE,Raphidocelis subcapitata,NA,C,NOEC,96,0.2
114261,Propoxur,ALGAE,Scenedesmus quadricauda,NA,C,NOEC,96,0.2
